Project Name,Package Name,Type Name,Method Name,Code Smell
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,ColorTilePanel,netscapeColors,Magic Number
argouml,uci.beans.editors,RectangleEditor,RectangleEditor,Magic Number
argouml,uci.beans.editors,RectangleEditor,RectangleEditor,Magic Number
argouml,uci.beans.editors,RectangleEditor,RectangleEditor,Magic Number
argouml,uci.beans.editors,RectangleEditor,RectangleEditor,Magic Number
argouml,uci.beans.editors,RectangleEditor,RectangleEditor,Magic Number
argouml,uci.beans.editors,RectangleEditor,RectangleEditor,Magic Number
argouml,uci.beans.editors,RectangleEditor,RectangleEditor,Magic Number
argouml,uci.beans.editors,RectangleEditor,paintValue,Magic Number
argouml,uci.beans.editors,RectangleEditor,paintValue,Magic Number
argouml,uci.gef,CmdAlign,wordFor,Complex Method
argouml,uci.gef,CmdInsertPoint,doIt,Magic Number
argouml,uci.gef,CmdInsertPoint,doIt,Magic Number
argouml,uci.gef,CmdInsertPoint,doIt,Magic Number
argouml,uci.gef,CmdInsertPoint,doIt,Magic Number
argouml,uci.gef,CmdScroll,CmdScroll,Magic Number
argouml,uci.gef,CmdSetMode,CmdSetMode,Long Parameter List
argouml,uci.gef,Editor,gridSize,Magic Number
argouml,uci.gef,Editor,hit,Magic Number
argouml,uci.gef,Editor,hit,Magic Number
argouml,uci.gef,Editor,hit,Magic Number
argouml,uci.gef,Editor,hit,Magic Number
argouml,uci.gef,Editor,setUnderMouse,Complex Method
argouml,uci.gef,Editor,clone,Empty catch clause
argouml,uci.gef,Editor,clone,Empty catch clause
argouml,uci.gef,Editor,createImage,Empty catch clause
argouml,uci.gef,Fig,Fig,Long Parameter List
argouml,uci.gef,Fig,Fig,Long Parameter List
argouml,uci.gef,Fig,paint,Magic Number
argouml,uci.gef,Fig,paint,Magic Number
argouml,uci.gef,Fig,routingRect,Magic Number
argouml,uci.gef,Fig,routingRect,Magic Number
argouml,uci.gef,Fig,align,Complex Method
argouml,uci.gef,Fig,align,Magic Number
argouml,uci.gef,Fig,align,Magic Number
argouml,uci.gef,Fig,align,Magic Number
argouml,uci.gef,Fig,align,Magic Number
argouml,uci.gef,Fig,align,Magic Number
argouml,uci.gef,Fig,align,Magic Number
argouml,uci.gef,Fig,align,Magic Number
argouml,uci.gef,Fig,align,Magic Number
argouml,uci.gef,Fig,contains,Magic Number
argouml,uci.gef,Fig,hit,Magic Number
argouml,uci.gef,Fig,center,Magic Number
argouml,uci.gef,Fig,center,Magic Number
argouml,uci.gef,Fig,createDrag,Long Parameter List
argouml,uci.gef,FigCircle,FigCircle,Long Parameter List
argouml,uci.gef,FigCircle,FigCircle,Long Parameter List
argouml,uci.gef,FigCircle,contains,Magic Number
argouml,uci.gef,FigCircle,contains,Magic Number
argouml,uci.gef,FigCircle,contains,Magic Number
argouml,uci.gef,FigCircle,contains,Magic Number
argouml,uci.gef,FigEdge,FigEdge,Abstract Function Call From Constructor
argouml,uci.gef,FigEdge,FigEdge,Long Parameter List
argouml,uci.gef,FigEdge,FigEdge,Abstract Function Call From Constructor
argouml,uci.gef,FigEdge,drawArrowHead,Magic Number
argouml,uci.gef,FigEdge,drawArrowHead,Magic Number
argouml,uci.gef,FigEdgeRectiline,computeRoute,Magic Number
argouml,uci.gef,FigEdgeRectiline,layoutEdge,Magic Number
argouml,uci.gef,FigEdgeRectiline,layoutEdge,Magic Number
argouml,uci.gef,FigEdgeRectiline,routingRectPoint,Magic Number
argouml,uci.gef,FigEdgeRectiline,routingRectPoint,Magic Number
argouml,uci.gef,FigEdgeRectiline,routingRectPoint,Missing default
argouml,uci.gef,FigEdgeRectiline,tryRoute,Complex Conditional
argouml,uci.gef,FigEdgeRectiline,tryRoute,Complex Conditional
argouml,uci.gef,FigEdgeRectiline,tryRoute,Complex Conditional
argouml,uci.gef,FigEdgeRectiline,tryRoute,Long Parameter List
argouml,uci.gef,FigEdgeRectiline,tryRoute,Magic Number
argouml,uci.gef,FigEdgeRectiline,tryRoute,Magic Number
argouml,uci.gef,FigEdgeRectiline,tryRoute,Magic Number
argouml,uci.gef,FigEdgeRectiline,tryRoute,Magic Number
argouml,uci.gef,FigEdgeRectiline,tryRoute,Magic Number
argouml,uci.gef,FigEdgeRectiline,findAvoidPt,Long Parameter List
argouml,uci.gef,FigEdgeRectiline,segOK,Complex Conditional
argouml,uci.gef,FigEdgeRectiline,segOK,Complex Conditional
argouml,uci.gef,FigEdgeRectiline,segOK,Complex Conditional
argouml,uci.gef,FigEdgeRectiline,segOK,Complex Conditional
argouml,uci.gef,FigEdgeRectiline,segOK,Complex Method
argouml,uci.gef,FigEdgeRectiline,segOK,Long Parameter List
argouml,uci.gef,FigEdgeRectiline,segOK,Long Statement
argouml,uci.gef,FigEdgeRectiline,segOK,Long Statement
argouml,uci.gef,FigEdgeRectiline,segOK,Long Statement
argouml,uci.gef,FigEdgeRectiline,segOK,Long Statement
argouml,uci.gef,FigImage,FigImage,Long Parameter List
argouml,uci.gef,FigImage,FigImage,Long Parameter List
argouml,uci.gef,FigImage,imageUpdate,Long Parameter List
argouml,uci.gef,FigImage,createDrag,Long Parameter List
argouml,uci.gef,FigLine,FigLine,Long Parameter List
argouml,uci.gef,FigLine,FigLine,Long Parameter List
argouml,uci.gef,FigLine,setPoints,Magic Number
argouml,uci.gef,FigLine,getPoints,Magic Number
argouml,uci.gef,FigLine,getNumPoints,Magic Number
argouml,uci.gef,FigLine,getXs,Magic Number
argouml,uci.gef,FigLine,getYs,Magic Number
argouml,uci.gef,FigLine,createDrag,Long Parameter List
argouml,uci.gef,FigNode,getPortSector,Magic Number
argouml,uci.gef,FigNode,getPortSector,Magic Number
argouml,uci.gef,FigNode,getPortSector,Magic Number
argouml,uci.gef,FigNode,getPortSector,Magic Number
argouml,uci.gef,FigNode,getPortSector,Magic Number
argouml,uci.gef,FigNode,getPortSector,Magic Number
argouml,uci.gef,FigNode,getPortSector,Magic Number
argouml,uci.gef,FigNode,paint,Magic Number
argouml,uci.gef,FigNode,paint,Magic Number
argouml,uci.gef,FigNode,paint,Magic Number
argouml,uci.gef,FigNode,paint,Magic Number
argouml,uci.gef,FigNode,paint,Magic Number
argouml,uci.gef,FigNode,paint,Magic Number
argouml,uci.gef,FigNode,paint,Magic Number
argouml,uci.gef,FigNode,paint,Magic Number
argouml,uci.gef,FigPoly,setEndPoints,Magic Number
argouml,uci.gef,FigPoly,moveVertex,Complex Method
argouml,uci.gef,FigPoly,moveVertex,Magic Number
argouml,uci.gef,FigPoly,moveVertex,Magic Number
argouml,uci.gef,FigPoly,moveVertex,Magic Number
argouml,uci.gef,FigPoly,prependTwoPoints,Magic Number
argouml,uci.gef,FigPoly,prependTwoPoints,Magic Number
argouml,uci.gef,FigPoly,prependTwoPoints,Magic Number
argouml,uci.gef,FigPoly,prependTwoPoints,Magic Number
argouml,uci.gef,FigPoly,prependTwoPoints,Magic Number
argouml,uci.gef,FigPoly,prependTwoPoints,Magic Number
argouml,uci.gef,FigPoly,prependTwoPoints,Magic Number
argouml,uci.gef,FigPoly,appendTwoPoints,Magic Number
argouml,uci.gef,FigPoly,appendTwoPoints,Magic Number
argouml,uci.gef,FigPoly,appendTwoPoints,Magic Number
argouml,uci.gef,FigPoly,removePoint,Complex Conditional
argouml,uci.gef,FigPoly,removePoint,Magic Number
argouml,uci.gef,FigPoly,removePoint,Magic Number
argouml,uci.gef,FigPoly,insertPoint,Magic Number
argouml,uci.gef,FigPoly,insertPoint,Magic Number
argouml,uci.gef,FigPoly,growIfNeeded,Magic Number
argouml,uci.gef,FigPoly,growIfNeeded,Magic Number
argouml,uci.gef,FigPoly,findHandle,Complex Conditional
argouml,uci.gef,FigPoly,findHandle,Long Statement
argouml,uci.gef,FigPoly,findHandle,Magic Number
argouml,uci.gef,FigPoly,findHandle,Magic Number
argouml,uci.gef,FigPoly,findHandle,Magic Number
argouml,uci.gef,FigPoly,findHandle,Magic Number
argouml,uci.gef,FigRect,FigRect,Long Parameter List
argouml,uci.gef,FigRect,FigRect,Long Parameter List
argouml,uci.gef,FigRRect,FigRRect,Long Parameter List
argouml,uci.gef,FigRRect,FigRRect,Long Parameter List
argouml,uci.gef,FigText,FigText,Long Parameter List
argouml,uci.gef,FigText,FigText,Long Parameter List
argouml,uci.gef,FigText,FigText,Magic Number
argouml,uci.gef,FigText,OK,Long Statement
argouml,uci.gef,FigText,OK,Magic Number
argouml,uci.gef,FigText,paint,Complex Method
argouml,uci.gef,FigText,paint,Magic Number
argouml,uci.gef,FigText,paint,Magic Number
argouml,uci.gef,FigText,calcBounds,Complex Method
argouml,uci.gef,FigText,calcBounds,Magic Number
argouml,uci.gef,Geometry,ptClosestTo,Complex Method
argouml,uci.gef,Geometry,ptClosestTo,Magic Number
argouml,uci.gef,Geometry,ptClosestTo,Magic Number
argouml,uci.gef,Geometry,ptClosestTo,Magic Number
argouml,uci.gef,Geometry,ptClosestTo,Magic Number
argouml,uci.gef,Geometry,ptClosestTo,Magic Number
argouml,uci.gef,Geometry,ptClosestTo,Magic Number
argouml,uci.gef,Geometry,ptClosestTo,Magic Number
argouml,uci.gef,Geometry,ptClosestTo,Magic Number
argouml,uci.gef,Geometry,ptClosestTo,Magic Number
argouml,uci.gef,Geometry,ptClosestTo,Magic Number
argouml,uci.gef,Geometry,segmentAngle,Magic Number
argouml,uci.gef,Geometry,segmentAngle,Magic Number
argouml,uci.gef,Geometry,segmentAngle,Magic Number
argouml,uci.gef,Geometry,ptClosestTo,Long Parameter List
argouml,uci.gef,Geometry,ptClosestTo,Long Parameter List
argouml,uci.gef,Geometry,ptClosestTo,Long Parameter List
argouml,uci.gef,Geometry,nearPolySegment,Long Parameter List
argouml,uci.gef,Geometry,nearSegment,Long Parameter List
argouml,uci.gef,Geometry,nearSegment,Magic Number
argouml,uci.gef,Geometry,nearSegment,Magic Number
argouml,uci.gef,Geometry,intersects,Long Parameter List
argouml,uci.gef,Geometry,intersects,Long Statement
argouml,uci.gef,Geometry,counterClockWise,Long Parameter List
argouml,uci.gef,Globals,showDocument,Empty catch clause
argouml,uci.gef,Globals,waitForImages,Empty catch clause
argouml,uci.gef,Globals,addPropertyChangeListener,Magic Number
argouml,uci.gef,GuideGrid,snap,Magic Number
argouml,uci.gef,GuideGrid,snap,Magic Number
argouml,uci.gef,GuideGrid,adjust,Magic Number
argouml,uci.gef,GuideGrid,adjust,Magic Number
argouml,uci.gef,GuideGrid,adjust,Magic Number
argouml,uci.gef,JGraph,setUpKeys,Magic Number
argouml,uci.gef,JGraph,setUpKeys,Magic Number
argouml,uci.gef,JGraph,setUpKeys,Magic Number
argouml,uci.gef,JGraph,setUpKeys,Magic Number
argouml,uci.gef,JGraphFrame,setUpMenus,Long Method
argouml,uci.gef,LayerDiagram,numberWordFor,Complex Method
argouml,uci.gef,LayerDiagram,numberWordFor,Magic Number
argouml,uci.gef,LayerDiagram,numberWordFor,Magic Number
argouml,uci.gef,LayerDiagram,numberWordFor,Magic Number
argouml,uci.gef,LayerDiagram,numberWordFor,Magic Number
argouml,uci.gef,LayerDiagram,numberWordFor,Magic Number
argouml,uci.gef,LayerDiagram,numberWordFor,Magic Number
argouml,uci.gef,LayerDiagram,numberWordFor,Magic Number
argouml,uci.gef,LayerDiagram,numberWordFor,Magic Number
argouml,uci.gef,LayerDiagram,numberWordFor,Missing default
argouml,uci.gef,LayerGrid,paintContents,Complex Method
argouml,uci.gef,LayerGrid,paintLines,Magic Number
argouml,uci.gef,LayerGrid,paintLines,Magic Number
argouml,uci.gef,LayerGrid,adjust,Magic Number
argouml,uci.gef,LayerGrid,adjust,Magic Number
argouml,uci.gef,LayerGrid,adjust,Magic Number
argouml,uci.gef,LayerGrid,adjust,Magic Number
argouml,uci.gef,LayerGrid,adjust,Magic Number
argouml,uci.gef,LayerGrid,adjust,Magic Number
argouml,uci.gef,LayerGrid,adjust,Magic Number
argouml,uci.gef,LayerPerspective,bumpOffOtherNodesIn,Magic Number
argouml,uci.gef,LayerPerspective,bumpOffOtherNodesIn,Magic Number
argouml,uci.gef,LayerPerspective,shouldShow,Long Statement
argouml,uci.gef,LayerPolar,paintContents,Magic Number
argouml,uci.gef,LayerPolar,adjust,Magic Number
argouml,uci.gef,LayerPolar,adjust,Magic Number
argouml,uci.gef,LayerPolar,adjust,Magic Number
argouml,uci.gef,LayerPolar,adjust,Magic Number
argouml,uci.gef,LayerPolar,adjust,Magic Number
argouml,uci.gef,LayerPolar,adjust,Magic Number
argouml,uci.gef,LayerPolar,adjust,Magic Number
argouml,uci.gef,LayerPolar,adjust,Magic Number
argouml,uci.gef,LayerPolar,adjust,Magic Number
argouml,uci.gef,LayerPolar,adjust,Magic Number
argouml,uci.gef,LayerPolar,adjust,Magic Number
argouml,uci.gef,LayerPolar,adjust,Magic Number
argouml,uci.gef,LayerPolar,adjust,Magic Number
argouml,uci.gef,Mode,bindKey,Magic Number
argouml,uci.gef,Mode,unbindKey,Magic Number
argouml,uci.gef,Mode,keybinding,Magic Number
argouml,uci.gef,ModeCreate,creationDrag,Long Statement
argouml,uci.gef,ModeCreateArc,mouseReleased,Complex Method
argouml,uci.gef,ModeCreateFigPoly,createNewItem,Magic Number
argouml,uci.gef,ModeCreateFigPoly,mouseReleased,Magic Number
argouml,uci.gef,ModeCreateFigPoly,nearLast,Long Statement
argouml,uci.gef,ModeManager,checkModeTransitions,Complex Conditional
argouml,uci.gef,ModeModify,mouseDragged,Complex Method
argouml,uci.gef,ModeModify,mousePressed,Magic Number
argouml,uci.gef,ModeModify,mousePressed,Magic Number
argouml,uci.gef,ModeModify,mousePressed,Magic Number
argouml,uci.gef,ModeModify,mousePressed,Magic Number
argouml,uci.gef,ModeModify,checkMinDelta,Complex Conditional
argouml,uci.gef,ModeModify,checkMinDelta,Long Statement
argouml,uci.gef,ModeSelect,mousePressed,Magic Number
argouml,uci.gef,ModeSelect,mousePressed,Magic Number
argouml,uci.gef,ModeSelect,mousePressed,Magic Number
argouml,uci.gef,ModeSelect,mousePressed,Magic Number
argouml,uci.gef,ModeSelect,mouseReleased,Complex Conditional
argouml,uci.gef,ModeSelect,mouseReleased,Magic Number
argouml,uci.gef,ModeSelect,mouseReleased,Magic Number
argouml,uci.gef,ModeSelect,mouseReleased,Magic Number
argouml,uci.gef,ModeSelect,mouseReleased,Magic Number
argouml,uci.gef,NetList,addNode,Magic Number
argouml,uci.gef,NetList,removeNode,Magic Number
argouml,uci.gef,NetList,addEdge,Magic Number
argouml,uci.gef,NetList,removeEdge,Magic Number
argouml,uci.gef,PaletteFig,defineButtons,Long Statement
argouml,uci.gef,PathConvPercent,getPoint,Long Statement
argouml,uci.gef,PathConvPercent,getPoint,Magic Number
argouml,uci.gef,PathConvPercent,getPoint,Magic Number
argouml,uci.gef,Prefs,initializeRubberBandAttrs,Magic Number
argouml,uci.gef,Prefs,initializeRubberBandAttrs,Magic Number
argouml,uci.gef,Prefs,initializeRubberBandAttrs,Magic Number
argouml,uci.gef,PrefsEditor,PrefsEditor,Magic Number
argouml,uci.gef,RedrawManager,moreRepairs,Magic Number
argouml,uci.gef,RedrawManager,moreRepairs,Magic Number
argouml,uci.gef,RedrawManager,moreRepairs,Magic Number
argouml,uci.gef,RedrawManager,fewerRepairs,Magic Number
argouml,uci.gef,RedrawManager,fewerRepairs,Magic Number
argouml,uci.gef,RedrawManager,fewerRepairs,Magic Number
argouml,uci.gef,RedrawManager,setFramesPerSecond,Magic Number
argouml,uci.gef,RedrawManager,setFramesPerSecond,Magic Number
argouml,uci.gef,RedrawManager,setFramesPerSecond,Magic Number
argouml,uci.gef,RedrawManager,getFramesPerSecond,Magic Number
argouml,uci.gef,RedrawManager,run,Empty catch clause
argouml,uci.gef,RedrawManager,run,Magic Number
argouml,uci.gef,RedrawManager,paintOnscreen,Magic Number
argouml,uci.gef,RedrawManager,paintOnscreen,Magic Number
argouml,uci.gef,RedrawManager,paintOnscreen,Magic Number
argouml,uci.gef,RedrawManager,paintOnscreen,Magic Number
argouml,uci.gef,RedrawManager,paintOnscreen,Magic Number
argouml,uci.gef,RedrawManager,paintOnscreen,Magic Number
argouml,uci.gef,RedrawManager,paintOnscreen,Magic Number
argouml,uci.gef,RedrawManager,paintOffscreen,Magic Number
argouml,uci.gef,RedrawManager,paintOffscreen,Magic Number
argouml,uci.gef,RedrawManager,paintOffscreen,Magic Number
argouml,uci.gef,RedrawManager,paintOffscreen,Magic Number
argouml,uci.gef,RedrawManager,paintOffscreen,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Complex Method
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,RedrawManager,findReusedImage,Magic Number
argouml,uci.gef,Selection,getBounds,Long Statement
argouml,uci.gef,Selection,getBounds,Magic Number
argouml,uci.gef,Selection,getBounds,Magic Number
argouml,uci.gef,Selection,stuffBounds,Long Statement
argouml,uci.gef,Selection,stuffBounds,Magic Number
argouml,uci.gef,Selection,stuffBounds,Magic Number
argouml,uci.gef,Selection,dragHandle,Long Parameter List
argouml,uci.gef,SelectionManager,dragHandle,Long Parameter List
argouml,uci.gef,SelectionManager,fireSelectionChanged,Magic Number
argouml,uci.gef,SelectionManager,fireSelectionChanged,Magic Number
argouml,uci.gef,SelectionMove,paint,Magic Number
argouml,uci.gef,SelectionMove,paint,Magic Number
argouml,uci.gef,SelectionMove,paint,Magic Number
argouml,uci.gef,SelectionMove,paint,Magic Number
argouml,uci.gef,SelectionMove,paint,Magic Number
argouml,uci.gef,SelectionMove,paint,Magic Number
argouml,uci.gef,SelectionMove,dragHandle,Long Parameter List
argouml,uci.gef,SelectionNoop,paint,Magic Number
argouml,uci.gef,SelectionNoop,paint,Magic Number
argouml,uci.gef,SelectionNoop,paint,Magic Number
argouml,uci.gef,SelectionNoop,paint,Magic Number
argouml,uci.gef,SelectionNoop,paint,Magic Number
argouml,uci.gef,SelectionNoop,paint,Magic Number
argouml,uci.gef,SelectionNoop,dragHandle,Long Parameter List
argouml,uci.gef,SelectionNoop,hitHandle,Magic Number
argouml,uci.gef,SelectionReshape,paint,Long Statement
argouml,uci.gef,SelectionReshape,paint,Magic Number
argouml,uci.gef,SelectionReshape,paint,Magic Number
argouml,uci.gef,SelectionReshape,paint,Magic Number
argouml,uci.gef,SelectionReshape,paint,Magic Number
argouml,uci.gef,SelectionReshape,paint,Magic Number
argouml,uci.gef,SelectionReshape,paint,Magic Number
argouml,uci.gef,SelectionReshape,paint,Magic Number
argouml,uci.gef,SelectionReshape,paint,Magic Number
argouml,uci.gef,SelectionReshape,dragHandle,Long Parameter List
argouml,uci.gef,SelectionReshape,keyTyped,Complex Conditional
argouml,uci.gef,SelectionReshape,keyTyped,Complex Method
argouml,uci.gef,SelectionReshape,keyTyped,Magic Number
argouml,uci.gef,SelectionReshape,keyTyped,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,hitHandle,Magic Number
argouml,uci.gef,SelectionResize,paint,Magic Number
argouml,uci.gef,SelectionResize,paint,Magic Number
argouml,uci.gef,SelectionResize,paint,Magic Number
argouml,uci.gef,SelectionResize,paint,Magic Number
argouml,uci.gef,SelectionResize,paint,Magic Number
argouml,uci.gef,SelectionResize,paint,Magic Number
argouml,uci.gef,SelectionResize,paint,Magic Number
argouml,uci.gef,SelectionResize,paint,Magic Number
argouml,uci.gef,SelectionResize,dragHandle,Complex Method
argouml,uci.gef,SelectionResize,dragHandle,Long Parameter List
argouml,uci.gef,SelectionResize,dragHandle,Magic Number
argouml,uci.gef,SelectionResize,dragHandle,Magic Number
argouml,uci.gef,SelectionResize,dragHandle,Magic Number
argouml,uci.gef,SelectionResize,dragHandle,Magic Number
argouml,uci.gef,SelectionResize,dragHandle,Magic Number
argouml,uci.gef,SelectionResize,dragHandle,Magic Number
argouml,uci.gef,SelectionResize,dragHandle,Missing default
argouml,uci.gef,SelectionRotate,dragHandle,Long Parameter List
argouml,uci.gef,SelectionRotate,hitHandle,Magic Number
argouml,uci.gef.demo,BasicApplication,BasicApplication,Magic Number
argouml,uci.gef.demo,BasicApplication,BasicApplication,Magic Number
argouml,uci.gef.demo,BasicApplication,BasicApplication,Magic Number
argouml,uci.gef.demo,BasicApplication,BasicApplication,Magic Number
argouml,uci.gef.demo,EquipmentApplet,parseParams,Magic Number
argouml,uci.gef.demo,EquipmentApplet,parseParams,Magic Number
argouml,uci.gef.demo,EquipmentApplet,setupWindows,Magic Number
argouml,uci.gef.demo,EquipmentApplet,setupWindows,Magic Number
argouml,uci.gef.demo,EquipmentApplet,getAppletInfo,Long Statement
argouml,uci.gef.demo,FlexibleApplet,parseParams,Magic Number
argouml,uci.gef.demo,FlexibleApplet,parseParams,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getAppletInfo,Long Statement
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,FlexibleApplet,getParameterInfo,Magic Number
argouml,uci.gef.demo,NodeCPU,setMegsOfRAM,Magic Number
argouml,uci.gef.demo,NodeCPU,setBusSpeedMHz,Magic Number
argouml,uci.gef.demo,NodeCPU,setBusSpeedMHz,Magic Number
